2.5219845574372894,0.176,0.09,0.79,True,False
1.626666203425948,0.409,0.09,0.77,True,False
1.4100685787808365,0.4828,0.1,0.79,True,False
1.2419276324806698,0.5445,0.1,0.77,True,False
1.1524854757983214,0.5731,0.1,0.81,True,False
1.0519654921665313,0.6089,0.15,0.73,True,False
0.9538077943643947,0.6557,0.11,0.8,True,False
0.9288630515906462,0.6666,0.14,0.73,True,False
0.9022182169233918,0.6728,0.13,0.64,True,False
0.8204443868558118,0.7078,0.11,0.75,True,False
0.7984052340316165,0.7178,0.11,0.74,True,False
0.7619774250467871,0.7291,0.14,0.68,True,False
0.7021693940375261,0.751,0.13,0.69,True,False
0.6823216729862674,0.7614,0.23,0.6,True,False
0.6628740547568934,0.7732,0.23,0.55,True,False
0.6666873163858037,0.7725,0.2,0.52,True,False
0.6310400205432989,0.7835,0.18,0.56,True,False
0.6039028194299929,0.7921,0.17,0.59,True,False
0.5872793543110987,0.8012,0.27,0.54,True,False
0.5740354640089023,0.805,0.23,0.55,True,False
0.5660532919844244,0.8062,0.31,0.5,True,False
0.5061071509388602,0.8276,0.26,0.45,True,False
0.5041364060275874,0.8311,0.31,0.49,True,False
0.5225370112498096,0.823,0.35,0.47,True,False
0.4820531637045988,0.8363,0.37,0.38,True,False
0.49743756053933674,0.8351,0.35,0.39,True,False
0.47827014887029196,0.838,0.36,0.4,True,False
0.47000764376798254,0.8469,0.41,0.33,True,False
0.45230410698872464,0.8484,0.35,0.45,True,False
0.456418503147022,0.849,0.38,0.39,True,False
0.423801558412564,0.859,0.4,0.39,True,False
0.4268992952290614,0.8571,0.41,0.35,True,False
0.42750057388263146,0.856,0.45,0.33,True,False
0.4249093181388393,0.8564,0.44,0.36,True,False
0.4220959256598904,0.8599,0.4,0.36,True,False
0.4182733767161703,0.8593,0.41,0.32,True,False
0.40614268069813964,0.8671,0.4,0.36,True,False
0.4039268984346633,0.8671,0.42,0.39,True,False
0.4141759506076764,0.8609,0.46,0.3,True,False
0.408832334504006,0.8668,0.42,0.32,True,False
0.4114853351074419,0.8627,0.41,0.32,True,False
0.40520770952200436,0.8685,0.43,0.34,True,False
0.4005589684483352,0.8664,0.4,0.36,True,False
0.3908814097380942,0.8738,0.42,0.36,True,False
0.37915131302586025,0.8739,0.45,0.36,True,False
0.4021551661240827,0.8696,0.51,0.32,True,False
0.365702317731016,0.8805,0.42,0.36,True,False
0.38476527050422255,0.874,0.4,0.32,True,False
0.36179893952646075,0.8817,0.43,0.35,True,False
0.3936065331006506,0.8687,0.42,0.34,True,False
0.4687818627638422,0.8433,0.35,0.44,True,False
0.37161038792247225,0.8786,0.5,0.31,True,False
0.3303030801189553,0.9011,0.48,0.29,True,False
0.312721013477084,0.9104,0.59,0.21,True,False
0.33867889111209065,0.9148,0.69,0.07,False,False
0.3884545048686919,0.9105,0.88,0.03,False,False
0.39595759498655414,0.9098,0.97,0.02,False,False
0.3749902758296508,0.9161,1.0,0.01,False,False
0.41640859480448966,0.912,0.99,0.01,False,False
0.4185414787642895,0.9098,0.99,0.01,False,False
0.42894706010201555,0.9109,1.0,0.0,False,False
0.4082534434926358,0.9131,1.0,0.0,False,False
0.40142442757014635,0.9136,1.0,0.0,False,False
0.419250103413679,0.9098,1.0,0.0,False,False
0.4742267090044204,0.9014,1.0,0.0,False,False
0.452420270461945,0.9063,1.0,0.0,False,False
0.4392023449467056,0.9058,1.0,0.0,False,False
0.4280703078813044,0.9076,1.0,0.0,False,False
0.4368754586406574,0.9055,1.0,0.0,False,False
0.4273357959879432,0.9058,1.0,0.0,False,False
